,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
AKGt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
AKGtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ALAALAD,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
ALAALAabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ALAALAr,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
ALAALAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ALAGLUE,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
ALAR,Alanine and Aspartate Metabolism,0.0250092,0.024664190210428,0.02506211272647,0.024308416504695,0.017866192185344,0.022912283931734,0.023538482464368,0.024649170341016,0.018209635655663,0.019333069330709,0.02141956421011,0.020658904257496
ALATA_D2,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ALATA_L,Alanine and Aspartate Metabolism,-0.407739363262698,-0.40229572923807,-0.409038003468102,-0.39959630949827,-0.293091580227362,-0.37648693596129,-0.386090070827875,-0.403198944887451,-0.300305919324593,-0.316984777868682,-0.350624544122389,-0.337449032651246
ALATA_L2,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ALAabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ALAt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
ALAt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
ALAt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ALAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ALCD19,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALCD2x,Pyruvate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALDD19xr,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALDD2x,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALDD2y,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALDD3y,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALDD4,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALLK,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALLPI,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALLTAMH,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALLTN,Nitrogen Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALLTNt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ALLTNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ALLULPE,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALLabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ALLtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ALR2,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALR4x,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ALTRH,Alternate Carbon Metabolism,5.49829829442156E-23,0,0,0,0,0,0,0,0,0,0,0
AM3PA,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AM4PA,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AM4PCP,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AMALT1,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AMALT2,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AMALT3,Alternate Carbon Metabolism,5.15440972087878E-22,0,0,0,0,0,0,0,0,0,0,0
AMALT4,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AMANAPEr,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AMANK,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AMAOTr,Cofactor and Prosthetic Group Biosynthesis,2.82351749615487E-07,2.74615123689194E-07,2.83547789411858E-07,2.66749680260655E-07,1.44095919139141E-07,2.36988192172993E-07,2.50119265439708E-07,2.74280753913672E-07,1.496891580801E-07,1.68729085941258E-07,2.07114514259066E-07,1.92665297681749E-07
AMMQLT8,Cofactor and Prosthetic Group Biosynthesis,1.48251654542605E-34,0,0,0,0,0,0,0,0,0,0,0
AMPMS2,Cofactor and Prosthetic Group Biosynthesis,1.33983598971481E-05,1.60663046881725E-05,1.6301860583853E-05,1.56614647832964E-05,8.34017846242949E-06,1.18480694101655E-05,1.29102033732845E-05,1.60304984242534E-05,9.14941624391837E-06,1.02363370137581E-05,1.21736110906858E-05,9.28794004371642E-06
AMPN,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
AMPTASECG,Cysteine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AMPTASEPG,Arginine and Proline Metabolism,5.67372550529682E-35,0,0,0,0,0,0,0,0,0,0,0
AMPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ANHGMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ANHMK,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
ANPRT,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.040303597073838,0.039934606778855,0.040341019204514,0.039184920833132,0.031730704316341,0.037811346808919,0.038614360902738,0.039758796484755,0.031869441981402,0.033710193749658,0.036316872329215,0.035412716835176
ANS,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.040303597073838,0.039934606778855,0.040341019204514,0.039184920833132,0.031730704316341,0.037811346808919,0.038614360902738,0.039758796484755,0.031869441981402,0.033710193749658,0.036316872329215,0.035412716835176
AOBUTDs,Threonine and Lysine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AP4AH,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
AP4AS,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
AP5AH,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
APCS,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT120,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT140,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT141,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT160,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT161,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT180,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APG3PAT181,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH120,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH140,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH141,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH160,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH161,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH180,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APH181,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APPLDHr,Threonine and Lysine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
APRAUR,Cofactor and Prosthetic Group Biosynthesis,0.000298517633938,0.000292488921004,0.000296829466787,0.000262462936357,0.000187951742332,0.000247435327383,0.000261497934135,0.000290811904268,0.000182906536605,0.000203705789283,0.000234453970513,0.000233782911304
ARAI,Alternate Carbon Metabolism,6.57038873946889E-23,0,0,0,0,0,0,0,0,0,0,0
ARBTNR1,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNR2,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNR3,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBTNexs,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARBTNtex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBTNtonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBTNtpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARBTptspp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBTtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ARBabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBt3ipp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARBtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ARGAGMt7pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARGDC,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARGDCpp,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ARGORNt7pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARGSL,Arginine and Proline Metabolism,0.190151543152041,0.188028704099292,0.190535696727846,0.182247233054738,0.137177332506158,0.173100159353092,0.178222641809131,0.18660332234731,0.138690961767858,0.148091489553776,0.163527509655133,0.158437949841202
ARGSS,Arginine and Proline Metabolism,0.190151543152041,0.188028704099292,0.190535696727846,0.182247233054738,0.137177332506158,0.173100159353092,0.178222641809131,0.18660332234731,0.138690961767858,0.148091489553776,0.163527509655133,0.158437949841202
ARGabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARGt3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ARGtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ASAD,Threonine and Lysine Metabolism,-0.685800529782871,-0.67796993086524,-0.688060842219602,-0.669094249295959,-0.497835187961203,-0.632360758533672,-0.648657881467336,-0.677767522144702,-0.507444337772771,-0.53680267838464,-0.592329349849457,-0.57206769496111
ASCBPL,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ASCBptspp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ASCBtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ASNN,Alanine and Aspartate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ASNNpp,Alanine and Aspartate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ASNS1,Alanine and Aspartate Metabolism,0.144548341073088,0.141913448804747,0.144897947671848,0.143164384709894,0.104439902454564,0.134536974890494,0.137670376965943,0.143580263749667,0.107631137549655,0.112864241439387,0.124715909199385,0.119247024611181
ASNS2,Alanine and Aspartate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ASNabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ASNt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ASNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ASO3t8pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ASO3tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ASP1DC,Cofactor and Prosthetic Group Biosynthesis,0.000347195970127,0.000342384567379,0.00034793393164,0.000337423751669,0.000247705855413,0.000317962466811,0.000326690072499,0.000342175147887,0.000252483497023,0.000268115745025,0.000297165814734,0.00028657263328
ASPCT,Purine and Pyrimidine Biosynthesis,0.234070786452864,0.226718763061691,0.231924884133308,0.224899039214008,0.151340415735372,0.207518714777802,0.214578276284682,0.228365687821037,0.156371174710717,0.166652319341479,0.189317678665654,0.180196682282463
ASPK,Threonine and Lysine Metabolism,0.685800529782871,0.67796993086524,0.688060842219602,0.669094249295959,0.497835187961203,0.632360758533672,0.648657881467336,0.677767522144702,0.507444337772771,0.53680267838464,0.592329349849457,0.57206769496111
ASPO3,Cofactor and Prosthetic Group Biosynthesis,0.001382216690279,0.001362890924462,0.001385150796707,0.001343309460972,0.000984623227642,0.001265387603116,0.001300270090627,0.001362192524004,0.001003717543056,0.001066120614545,0.00118217954663,0.001139782399097
ASPO4,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ASPO5,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ASPO6,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ASPT,Alanine and Aspartate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ASPTA,Alanine and Aspartate Metabolism,-1.82196573335822,-1.78741525216642,-1.81920264495276,-1.76804405230808,-1.28061004489277,-1.65977857320051,-1.70641455451516,-1.79209165380576,-1.31086603867265,-1.38872825928473,-1.54401409521022,-1.48362983336103
ASPabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ASPt2_2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ASPt2_3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ASPt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
ASPt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
ASPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ASR,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AST,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ATHRDHr,Threonine and Lysine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ATPHs,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ATPPRT,Histidine Metabolism,0.073876064322045,0.072810615397494,0.073557937636038,0.069819297091094,0.05360403462573,0.066576456903545,0.068574539663291,0.071791442913664,0.053975477983002,0.057715904760277,0.06353600271726,0.061769722817405
ATPS4rpp,Oxidative Phosphorylation,24.1990120178714,26.9539452787826,26.3512844463229,19.9995399237181,20.2065839499868,18.3117288054342,20.0796504685567,25.4467582692126,18.0232208680315,20.2825393890783,22.2712908081373,24.1954582582138
BALAt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
BALAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
BETALDHx,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
BETALDHy,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
BMOCOS,Cofactor and Prosthetic Group Biosynthesis,1.02196553152822E-10,8.35085132451852E-11,8.24453103043109E-11,8.16892660555328E-11,4.71628918545706E-11,7.15230186488173E-11,7.39703188364658E-11,8.61147262723186E-11,4.27187402238989E-11,4.94324487077965E-11,5.96998381183564E-11,6.66407908595445E-11
BMOGDS1,Cofactor and Prosthetic Group Biosynthesis,1.02196553152822E-10,8.35085132451852E-11,8.24453103043109E-11,8.16892660555328E-11,4.71628918545706E-11,7.15230186488173E-11,7.39703188364658E-11,8.61147262723186E-11,4.27187402238989E-11,4.94324487077965E-11,5.96998381183564E-11,6.66407908595445E-11
BMOGDS2,Cofactor and Prosthetic Group Biosynthesis,1.02196553152822E-10,8.35085132451852E-11,8.24453103043109E-11,8.16892660555328E-11,4.71628918545706E-11,7.15230186488173E-11,7.39703188364658E-11,8.61147262723186E-11,4.27187402238989E-11,4.94324487077965E-11,5.96998381183564E-11,6.66407908595445E-11
BPNT,Cysteine Metabolism,0.137480238721522,0.134917061063723,0.136348868404034,0.131005620475659,0.101206643165604,0.125073613393827,0.128379822596154,0.133921399712844,0.101928149724842,0.108395017151822,0.118705260088709,0.115872674843907
BSORx,Cofactor and Prosthetic Group Biosynthesis,3.63638230365835E-05,3.01298505613474E-05,2.92739525669117E-05,2.99048351035667E-05,2.34910003943422E-05,2.77786118957747E-05,2.79648257346647E-05,3.10891040454015E-05,2.08761432087105E-05,2.27533005223073E-05,2.48025086490796E-05,2.87055548929502E-05
BSORy,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
BTNt2ipp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
BTNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
BUTCT,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
BUTSO3abcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
BUTSO3tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
BUTt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
BUTtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CA2t3pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CA2tex,"Transport, Outer Membrane Porin",-2.66497423991987E-27,0,0,0,0,0,0,0,0,0,0,0
CADVtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CAT,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
CAt6pp,Inorganic Ion Transport and Metabolism,2.66497423991987E-27,0,0,0,0,0,0,0,0,0,0,0
CBIAT,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
CBItonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CBIuabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CBL1abcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CBL1tonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CBLAT,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
CBMD,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
CBMKr,Unassigned,0.424222329604905,0.414747467160983,0.422460580861154,0.407146272268746,0.28851774824153,0.380618874130894,0.392800918093814,0.414969010168347,0.295062136478575,0.314743808895254,0.352845188320787,0.338634632123665
CBPS,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CCGS,Cofactor and Prosthetic Group Biosynthesis,5.92463786269845E-05,5.77825610833643E-05,5.94739224658733E-05,5.73049034795932E-05,3.54208371497254E-05,5.20486634354703E-05,5.4191535982561E-05,5.81893773508644E-05,3.67320454963553E-05,3.99160582555377E-05,4.66817498948352E-05,4.38129483001195E-05
CD2abcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CD2t3pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CD2tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CD2tpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA120,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA140,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA141,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA160,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA161,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA180,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA181,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CDGR,Cofactor and Prosthetic Group Biosynthesis,5.92463786269845E-05,5.77825610833643E-05,5.94739224658733E-05,5.73049034795932E-05,3.54208371497254E-05,5.20486634354703E-05,5.4191535982561E-05,5.81893773508644E-05,3.67320454963553E-05,3.99160582555377E-05,4.66817498948352E-05,4.38129483001195E-05
CDGS,Cofactor and Prosthetic Group Biosynthesis,5.92463786269845E-05,5.77825610833643E-05,5.94739224658733E-05,5.73049034795932E-05,3.54208371497254E-05,5.20486634354703E-05,5.4191535982561E-05,5.81893773508644E-05,3.67320454963553E-05,3.99160582555377E-05,4.66817498948352E-05,4.38129483001195E-05
CDPMEK,Cofactor and Prosthetic Group Biosynthesis,0.001483363964653,0.001462399160116,0.001486365270104,0.001440268648717,0.001054613185619,0.001356533815389,0.001394353647067,0.00146155822524,0.001074754466437,0.001142236210969,0.001267272943353,0.001221903853672
CFAS160E,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CFAS160G,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CFAS180E,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CFAS180G,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CGLYabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CGLYtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CHLabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CHLt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CHLtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CHOLD,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
CHORM,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.215202564136344,0.2112395349079,0.215324681562888,0.213330107967175,0.15857517967706,0.200774251498061,0.205235301667125,0.213634130995839,0.162234208168604,0.170664996803703,0.187390693635006,0.179964580058602
CHORS,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.256041361210182,0.251701958434217,0.25620203310635,0.253035231946082,0.190688222735047,0.23907592404152,0.244353389031123,0.253920422800976,0.194493338624763,0.204788920648918,0.224165947310495,0.215819400022171
CHRPL,Cofactor and Prosthetic Group Biosynthesis,0.0001338,0.000131954186865,0.000134083084737,0.000130050786444,9.55846854117265E-05,0.000122581433635,0.000125931615315,0.000131873830096,9.74221186894318E-05,0.000103432523889,0.000114595336569,0.000110525782098
CHTBSptspp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CHTBStex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CINNDO,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CITL,Citric Acid Cycle,0,0,0,0,0,0,0,0,0,0,0,0
CITt3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CITt7pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CITtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CLIPAabctex,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH120pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH140pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH141pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH160pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH161pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH180pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH181pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS120pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS140pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS141pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS160pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS161pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS180pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS181pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLt3_2pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
CLtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CMPN,Nucleotide Salvage Pathway,3.21669706087522E-36,0,0,0,0,0,0,0,0,0,0,0
CMPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
CMtpp,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
CO2tex,"Transport, Outer Membrane Porin",-10.5748021752948,-15.3910151239712,-14.4374591902726,-12.4539715943383,-12.241145025723,-12.1468293862181,-13.3483936949146,-14.2369699324714,-11.6462202110636,-12.875444678219,-12.0651284095128,-14.0474694289477
CO2tpp,"Transport, Inner Membrane",-10.5748021752948,-15.3910151239712,-14.4374591902726,-12.4539715943383,-12.241145025723,-12.1468293862181,-13.3483936949146,-14.2369699324714,-11.6462202110636,-12.875444678219,-12.0651284095128,-14.0474694289477
COBALT2abcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
COBALT2t3pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
COBALT2tex,"Transport, Outer Membrane Porin",5.66331548536126E-05,5.48958799868699E-05,5.67245519148535E-05,5.36791138022105E-05,2.91626109244684E-05,4.76882978297892E-05,5.0257468522955E-05,5.50279961737478E-05,3.03356634107423E-05,3.40651199213648E-05,4.16728391139311E-05,3.87261260675951E-05
COBALT2tpp,Inorganic Ion Transport and Metabolism,5.66331548536126E-05,5.48958799868699E-05,5.67245519148535E-05,5.36791138022105E-05,2.91626109244684E-05,4.76882978297892E-05,5.0257468522955E-05,5.50279961737478E-05,3.03356634107423E-05,3.40651199213648E-05,4.16728391139311E-05,3.87261260675951E-05
COLIPAKpp,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
COLIPAPabctex,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
COLIPAabcpp,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
